scenario,short,year,p5,p17,p33,p50,p66,p83,p95
high-overshoot,H,2020.0,0.4738136803849574,0.5627852660460868,0.6323968611733116,0.6960351010881058,0.7526025742347257,0.8573617380635375,0.9799403172826101
high-overshoot,H,2021.0,0.47504676942615415,0.5684935026927472,0.6478550948179037,0.7214514682275301,0.7867601275551912,0.8655466187421345,0.9960590374153907
high-overshoot,H,2022.0,0.48635754191816444,0.5884385643723892,0.6622284318768582,0.7312269281853266,0.7938406494111978,0.8864770089819112,1.012498275837461
high-overshoot,H,2023.0,0.5038175173061898,0.5932268416893773,0.6763578935308432,0.745018306813365,0.8075186951598519,0.8996868344755894,1.022374388555252
high-overshoot,H,2024.0,0.5012694868547269,0.5998355331436463,0.6821974807744026,0.7581985580200937,0.8234866854471727,0.9286280600911485,1.0503522243254049
high-overshoot,H,2025.0,0.521746149343238,0.6209167629892796,0.6985510364745288,0.7656501672880234,0.840518778883113,0.9266437045084454,1.0687890595289782
high-overshoot,H,2026.0,0.5155278077744891,0.6349064582665831,0.7059085557350954,0.7890342829183581,0.8624176625573613,0.9547994857029515,1.083056043952381
high-overshoot,H,2027.0,0.5365255872938983,0.6400990736350125,0.7179767989185476,0.786740260663439,0.8675601894980127,0.9737986140181707,1.1151733822847185
high-overshoot,H,2028.0,0.5606703958495176,0.6519103067608506,0.7363723473945039,0.8140817464114614,0.8822280314640877,0.9940050579219915,1.146643698356141
high-overshoot,H,2029.0,0.5671764082889549,0.6598841614083417,0.7495948116793358,0.8361452458213213,0.9122282988583843,1.0126789273730095,1.1715588481321362
high-overshoot,H,2030.0,0.5706023124673397,0.6851676745152597,0.7623862716043993,0.8452773674675357,0.9239373642120874,1.0316360580689248,1.169201717796729
high-overshoot,H,2031.0,0.5728132300281483,0.6887434529586274,0.7754480060631065,0.8606785459079791,0.9417509196255278,1.051720517923516,1.1918156598380427
high-overshoot,H,2032.0,0.6007318885195261,0.6978954711670712,0.7918961134261301,0.8719297117591946,0.9577008087640262,1.067778177530913,1.2050663799302548
high-overshoot,H,2033.0,0.6010659108040292,0.7006176672358981,0.7910278043480994,0.8817591538274716,0.9748012136790423,1.0863277378984582,1.2341875761554677
high-overshoot,H,2034.0,0.6284034131206171,0.7273062771089769,0.8207834970453062,0.9032882114129334,0.992655012646858,1.1009726353949747,1.254256563561005
high-overshoot,H,2035.0,0.617582383506645,0.7341254313179412,0.837660948163155,0.9231453046869467,1.0055370242160557,1.132615922914531,1.2671677881156653
high-overshoot,H,2036.0,0.6510441390648716,0.745261951343404,0.8507152222374236,0.9394415235106917,1.0228066008850347,1.1274526529638011,1.2959091164428296
high-overshoot,H,2037.0,0.660106128513401,0.763719900653345,0.8648021450805634,0.9559785938376013,1.0467839816583504,1.160339644950762,1.3074788761725482
high-overshoot,H,2038.0,0.6673535902040688,0.782000451241997,0.8780978529945687,0.9695699717624469,1.0714314853806401,1.1771017994935142,1.3343046167995862
high-overshoot,H,2039.0,0.6881237210483643,0.8030728129540199,0.9059048596116824,0.9968187789622824,1.0827021424996717,1.199308960724132,1.3689697109458074
high-overshoot,H,2040.0,0.7100244189103535,0.8091890532095406,0.9178933012910129,1.010974315533589,1.1022471968909955,1.2274000263784934,1.3717649294188137
high-overshoot,H,2041.0,0.7123707497397674,0.8318289900760798,0.931339348475697,1.0205536624057854,1.1142756245534735,1.2443729621679867,1.3782551508029355
high-overshoot,H,2042.0,0.7390386166868675,0.8438984607638239,0.9405095046956079,1.0435595807065015,1.1398156560075077,1.2590248796468364,1.4170326097927997
high-overshoot,H,2043.0,0.7415987792388896,0.8546076444660324,0.958153135385854,1.051446806252247,1.1623890345866512,1.2747001662247799,1.433298824713225
high-overshoot,H,2044.0,0.7586854288397863,0.8687630470683294,0.9880571492694942,1.0731341933246348,1.1766332224222824,1.2943439020470187,1.449427679717093
high-overshoot,H,2045.0,0.7701520355723287,0.8825199572733713,0.995393673923285,1.0921926238072737,1.200560002579544,1.3321825085073138,1.4906258324736186
high-overshoot,H,2046.0,0.7841394540944999,0.9061787319825375,1.012200439680833,1.1209272082080681,1.2132868157422012,1.3430122334943622,1.4965487887060105
high-overshoot,H,2047.0,0.7914295799845564,0.9235877984718966,1.0386907607478384,1.1342574405156463,1.2287103659796907,1.3578214628379885,1.5502293427993472
high-overshoot,H,2048.0,0.8244109874185123,0.947051018841145,1.059085283897193,1.1456332303490562,1.255350346847789,1.39168280948692,1.575752577280308
high-overshoot,H,2049.0,0.8477223630576972,0.9618247676563094,1.0759692712258269,1.1754743046660427,1.2790580215788425,1.4169701195322861,1.6002799563915309
high-overshoot,H,2050.0,0.863635301903445,0.9757412377897354,1.0819235766170707,1.1925264446594517,1.2965449622969645,1.4356270165174698,1.6360500321286877
high-overshoot,H,2051.0,0.8662893497593113,0.9815858539490301,1.1073681180856203,1.2182450998043624,1.321900736706687,1.4895114019828537,1.6445515567917388
high-overshoot,H,2052.0,0.8954037849179041,1.011268879631878,1.122692279322463,1.2457460170255457,1.3392091731899722,1.4862718657777096,1.7008918857706492
high-overshoot,H,2053.0,0.9131834922710574,1.0339249719834083,1.1507086861511464,1.2534246778615759,1.3627869574652143,1.5165191256318746,1.7050639327891437
high-overshoot,H,2054.0,0.9173605916819126,1.0422217145861958,1.1603199569443465,1.2806911521347664,1.3882878583172833,1.5296470243545512,1.713917736264124
high-overshoot,H,2055.0,0.924280541000083,1.0529875646659628,1.1805915072207624,1.2940713241101893,1.4162425013296156,1.5591257018584572,1.7460470196295046
high-overshoot,H,2056.0,0.9430528514688025,1.0773213074027903,1.2061159699867823,1.317188231281245,1.4394592937909043,1.5743096554395235,1.771611050859404
high-overshoot,H,2057.0,0.9599013548760239,1.0967832644346094,1.217734708712689,1.3458689461623476,1.4641133154590307,1.6294670187426281,1.8027007541333826
high-overshoot,H,2058.0,0.9636746709518266,1.112528661308576,1.24027864811332,1.3681871262704997,1.4784048083715633,1.6435718597708775,1.8499935315738314
high-overshoot,H,2059.0,0.9978442286321646,1.140931766829121,1.261248540498522,1.3705963129038128,1.4915545941868946,1.6579198807471869,1.8671670989669078
high-overshoot,H,2060.0,1.0075569442561911,1.1582637498748845,1.2847888460245356,1.3958832831627397,1.5095618379100106,1.6787225046416674,1.9016690307583777
high-overshoot,H,2061.0,1.0223485056749937,1.1708169603888734,1.3067389618855705,1.4141648282309114,1.5308557858098677,1.6935464540069214,1.9053855148234846
high-overshoot,H,2062.0,1.0312629291588258,1.192902398254332,1.3340432625403027,1.4480307632982006,1.5587707038371397,1.723869158067283,1.9215442855892773
high-overshoot,H,2063.0,1.0582879692750762,1.2051330586956095,1.341655703258824,1.4671548679473534,1.5809417768030751,1.7597742209058675,1.9553613346539387
high-overshoot,H,2064.0,1.0768209537805082,1.2256962366468864,1.3534815388207635,1.4904035694426243,1.607659355857088,1.77551983339599,2.0218377512041283
high-overshoot,H,2065.0,1.0943349750472529,1.2339849318600749,1.3744764996419678,1.5098292256327739,1.6455383506149341,1.8037818232523002,2.0464918204009335
high-overshoot,H,2066.0,1.0963600736868229,1.2452928885805516,1.3929020617556984,1.5248949463293753,1.6527955017014548,1.8227176947866082,2.049847121402765
high-overshoot,H,2067.0,1.120929036672745,1.2744239767645875,1.421806773142583,1.545251499797747,1.6789864067022793,1.8559650958249243,2.0903281793792523
high-overshoot,H,2068.0,1.1539455707595105,1.2856237212222275,1.4303659561223012,1.5658288884472693,1.7025138082963984,1.8927688205491058,2.100258191641214
high-overshoot,H,2069.0,1.1676402249693965,1.3074116116345773,1.4489601335645759,1.5942321677061209,1.7322119135749285,1.911824638434842,2.142850041270107
high-overshoot,H,2070.0,1.1623925742128762,1.3160123080529418,1.4748841530640326,1.6162251643251466,1.753055765093419,1.9353145760000032,2.17034162744451
high-overshoot,H,2071.0,1.1651975791058498,1.3255763761227917,1.4954058685319394,1.6421757167721487,1.7738287716022152,1.9701405595905337,2.2304277052849777
high-overshoot,H,2072.0,1.198861639963084,1.3564943188369591,1.517001883527151,1.6664631891773616,1.8003478099663737,2.004128920930836,2.2416896507904043
high-overshoot,H,2073.0,1.1950324336387657,1.3690851695256467,1.5309237987613862,1.6830946690355244,1.8196921481080197,2.019762159299703,2.254646982406015
high-overshoot,H,2074.0,1.212214171147584,1.3941206047896366,1.5482887675904324,1.6909526875238856,1.8469317953788627,2.069075515075877,2.3002013304001885
high-overshoot,H,2075.0,1.241021927811832,1.4164000055738573,1.563576241813264,1.73092078670939,1.8867307068786205,2.093873820391426,2.3438793592163893
high-overshoot,H,2076.0,1.252317414237308,1.436867654333916,1.5913340466298205,1.7556127793314316,1.9101975470256016,2.1125615989462636,2.377997939916834
high-overshoot,H,2077.0,1.2777499080329289,1.4430259314106608,1.611924799705128,1.7749000381146425,1.922835796651393,2.13277496401595,2.387539364053107
high-overshoot,H,2078.0,1.3162996094446113,1.472081035876635,1.6381628482935393,1.7931134662912602,1.9410092183427625,2.152003464043469,2.4439215188246677
high-overshoot,H,2079.0,1.3096397396948762,1.4993709918183638,1.6475991787820083,1.821144298864672,1.983178066375323,2.180519777053736,2.4808817140130897
high-overshoot,H,2080.0,1.3224702011967773,1.5146859450798682,1.6648347545011348,1.8400042474857503,1.9978261435906346,2.199777727971609,2.4933808172895415
high-overshoot,H,2081.0,1.3401545895581675,1.5302963713995215,1.7001261442450992,1.859936079006659,2.02726636457064,2.2175751892019497,2.5110724662624153
high-overshoot,H,2082.0,1.3577269910179435,1.5513680941920278,1.7063361023928614,1.8899477554425905,2.0419632239636836,2.2710772426901764,2.55927976912111
high-overshoot,H,2083.0,1.3638428824632487,1.5701885258048953,1.7376381519358186,1.8991927182958226,2.081361497598924,2.2999956772996093,2.599516502870701
high-overshoot,H,2084.0,1.3743506719348448,1.5867997278735182,1.7565103081967233,1.9244540150642657,2.1044970129453295,2.317871510668437,2.6227265103667117
high-overshoot,H,2085.0,1.411526382526773,1.610122708283744,1.767636957290244,1.941007459184826,2.1297734769602856,2.349169368914904,2.6413410231491237
high-overshoot,H,2086.0,1.4336206776020626,1.6216341509654117,1.7868690497059112,1.953061759315125,2.1322043776819886,2.3696913472038603,2.6932559560049922
high-overshoot,H,2087.0,1.458835752156701,1.6409821838918448,1.8090823145767796,1.987317821925608,2.163249167115704,2.3943156578276246,2.7269519740927097
high-overshoot,H,2088.0,1.4767355360845613,1.6448933793307579,1.8299388788465218,2.0223206931621065,2.201115757979342,2.4252848341580715,2.7535013754945514
high-overshoot,H,2089.0,1.4936445037878783,1.6645161963092707,1.8573880436754837,2.050526143825074,2.2270928780812613,2.457838292189996,2.7884153526199693
high-overshoot,H,2090.0,1.5036272608054584,1.695893514872576,1.8765967655723772,2.072728993887346,2.2530412580609434,2.497063409526408,2.8105520881294943
high-overshoot,H,2091.0,1.4948974683986858,1.7117464255398112,1.9001406265103349,2.084599337964843,2.2778891032906565,2.5238874454625218,2.867026964759646
high-overshoot,H,2092.0,1.5336362283547074,1.748039885854337,1.932756357534427,2.116251265280174,2.2869937846172252,2.5390308684128646,2.8675759451901928
high-overshoot,H,2093.0,1.544631056589544,1.7628900239933811,1.9461732759827006,2.140818825636023,2.307695825488798,2.584861045202626,2.910348745086544
high-overshoot,H,2094.0,1.54476614515294,1.7638407622351304,1.9638022439691276,2.1598007779819093,2.3400797647908407,2.6220285101694887,2.9121041998578474
high-overshoot,H,2095.0,1.5674155791330138,1.803536247525719,1.9790157838712215,2.17861988171617,2.383574803604279,2.638168808215136,2.9486118488048527
high-overshoot,H,2096.0,1.5871122662173562,1.8253418746445462,2.0046484452441735,2.213623477999444,2.4077281010358353,2.6769114893655788,2.996236430159564
high-overshoot,H,2097.0,1.6120201839051307,1.8317958591501302,2.0292892916436145,2.245427409907267,2.436090866251003,2.7124937636241557,3.0494379676757886
high-overshoot,H,2098.0,1.6407322962246638,1.8598142773404214,2.0567278226959322,2.261265112679007,2.4447881915016625,2.743528151315614,3.06374625006505
high-overshoot,H,2099.0,1.6572156804528009,1.8756261470517446,2.0723360489618923,2.287651729047648,2.477751665579587,2.7679180874776477,3.084248980126111
high-overshoot,H,2100.0,1.6699711158615718,1.8744062606945993,2.0895978565211704,2.3031923277855832,2.504058309031328,2.789909704931445,3.1287273385503447
high-overshoot,H,2101.0,1.6839370703591339,1.9096266531992285,2.11664262302078,2.3152361253673064,2.533511756756591,2.8206129696211106,3.18330958782005
high-overshoot,H,2102.0,1.703815403165125,1.9165509139767167,2.1259943254020968,2.3406475130133866,2.5655201064304753,2.834509946537119,3.2091794838485943
high-overshoot,H,2103.0,1.7103300468915796,1.9414095290391602,2.1560002652525325,2.3805107529143332,2.56883907395868,2.8692247792356103,3.270793780314534
high-overshoot,H,2104.0,1.728093245033183,1.94665401910931,2.181767134254235,2.399662732868506,2.597585930808213,2.913548820483834,3.250203698011483
high-overshoot,H,2105.0,1.7580957367366876,1.9712750871329938,2.2057067155266763,2.414790060972046,2.6287126595818413,2.935843847969554,3.2680466847080445
high-overshoot,H,2106.0,1.7462740597180768,1.9813789663459835,2.2149411122818874,2.4475754801188776,2.650786936989821,2.9611056504752784,3.2931930677907078
high-overshoot,H,2107.0,1.7584165407571428,2.0172629542891394,2.23978865880298,2.4661532644491087,2.671501319095402,2.9793836468618213,3.327228529091375
high-overshoot,H,2108.0,1.7701385202901614,2.0064908969523683,2.2474864109608315,2.4899402463688016,2.691081176211408,3.0013406147258284,3.389251822573916
high-overshoot,H,2109.0,1.777713659001151,2.033449660159173,2.2714219595265615,2.51120899901572,2.7164342769006566,2.998598677603389,3.4015635790606478
high-overshoot,H,2110.0,1.789896194255822,2.0485302701402412,2.2888680564961486,2.517663785372394,2.7245485696638605,3.037654725571097,3.446924373798128
high-overshoot,H,2111.0,1.8047549930579556,2.063585150560465,2.308850118550065,2.5483668359767515,2.761343984856963,3.077349456506265,3.437385882578022
high-overshoot,H,2112.0,1.8213607206371787,2.0832809810050765,2.326537542297185,2.558850930861016,2.7715308838921655,3.114171682688638,3.4868652581492214
high-overshoot,H,2113.0,1.845527565421265,2.105072889183129,2.334037074974365,2.5785231675064444,2.787490970145396,3.130814515090849,3.527330830201533
high-overshoot,H,2114.0,1.8456045356683561,2.105042356895606,2.349868426791829,2.610310293264551,2.8018216061416563,3.1708225842540467,3.5629150665822102
high-overshoot,H,2115.0,1.8646243575832664,2.1262007850361417,2.375881748067346,2.611973997679507,2.832322078892646,3.166605354956689,3.6161485523035712
high-overshoot,H,2116.0,1.8687569868656042,2.1196815389217045,2.370752495736529,2.630383634684964,2.8452817905601,3.1909351537220036,3.63357060087165
high-overshoot,H,2117.0,1.8763826154895533,2.1531289383824777,2.389169214293942,2.6484313855957455,2.877131433649532,3.236132077040156,3.6801366710555445
high-overshoot,H,2118.0,1.886826160637429,2.158079365945736,2.417234718373039,2.6734755954391907,2.8909662608986464,3.257204941239525,3.676855814014939
high-overshoot,H,2119.0,1.8767678502694345,2.1797689867233037,2.419195862136971,2.699433050615523,2.9070232328022247,3.2576504800470407,3.6943094553382387
high-overshoot,H,2120.0,1.9002787531200056,2.1784838619704696,2.446180031296597,2.6957604861894255,2.933046022981624,3.284801769326105,3.7177039033167505
high-overshoot,H,2121.0,1.9401093445741455,2.2003957320165073,2.448430789917849,2.738814813420316,2.963097618760132,3.3238238251075294,3.7580425728520934
high-overshoot,H,2122.0,1.9421452356801248,2.199703542350969,2.471041047030363,2.7337274626031887,2.9837863008266816,3.323454174187987,3.811519550515857
