var,year,source,value,unit
PRECT,2027,cesm2_se,0.1601381189712729,%
PRECT,2028,cesm2_se,0.17894190560761483,%
PRECT,2029,cesm2_se,0.18742126920668103,%
PRECT,2030,cesm2_se,0.13819812538986348,%
PRECT,2031,cesm2_se,0.2333597640902696,%
PRECT,2032,cesm2_se,0.15845777034817599,%
PRECT,2033,cesm2_se,0.1468605564256015,%
PRECT,2034,cesm2_se,0.19702411425628868,%
PRECT,2035,cesm2_se,0.1180891704030765,%
PRECT,2036,cesm2_se,0.18455324550388014,%
PRECT,2037,cesm2_se,0.14499210305842772,%
PRECT,2038,cesm2_se,0.1771730403514453,%
PRECT,2039,cesm2_se,0.13057688339706303,%
PRECT,2040,cesm2_se,0.14229691319611854,%
PRECT,2041,cesm2_se,0.15073193237291513,%
PRECT,2042,cesm2_se,0.17265529049769107,%
PRECT,2043,cesm2_se,0.20359934975883753,%
PRECT,2044,cesm2_se,0.16815894895417244,%
PRECT,2045,cesm2_se,0.2079537738748247,%
PRECT,2046,cesm2_se,0.1684950776856943,%
PRECT,2047,cesm2_se,0.14309551980742502,%
PRECT,2048,cesm2_se,0.2134149381656645,%
PRECT,2049,cesm2_se,0.10574011138758808,%
PRECT,2050,cesm2_se,0.1250825521855093,%
PRECT,2051,cesm2_se,0.11758874045781141,%
PRECT,2052,cesm2_se,0.1936516120137434,%
PRECT,2053,cesm2_se,0.138029894928928,%
PRECT,2054,cesm2_se,0.12556725218600967,%
PRECT,2055,cesm2_se,0.10283519786491356,%
PRECT,2056,cesm2_se,0.09007510980848574,%
PRECT,2057,cesm2_se,0.1960946560728595,%
PRECT,2058,cesm2_se,0.0900483445727139,%
PRECT,2059,cesm2_se,0.10984864530707493,%
PRECT,2060,cesm2_se,0.13028610713076724,%
PRECT,2061,cesm2_se,0.13802873450102937,%
PRECT,2062,cesm2_se,0.13955660619535507,%
PRECT,2063,cesm2_se,0.1003498914178076,%
PRECT,2064,cesm2_se,0.12623628204664514,%
PRECT,2065,cesm2_se,0.14578139916241092,%
PRECT,2066,cesm2_se,0.1270262038023888,%
PRECT,2067,cesm2_se,0.1660339084676488,%
PRECT,2068,cesm2_se,0.18880842347711574,%
PRECT,2069,cesm2_se,0.15535270663712544,%
PRECT,2070,cesm2_se,0.16914494429796095,%
PRECT,2071,cesm2_se,0.13984497860811648,%
PRECT,2072,cesm2_se,0.12523986565304046,%
PRECT,2073,cesm2_se,0.1848219520523759,%
PRECT,2074,cesm2_se,0.2382622657262096,%
PRECT,2075,cesm2_se,0.155402397296844,%
PRECT,2076,cesm2_se,0.13895411728388757,%
PRECT,2077,cesm2_se,0.18022029708547202,%
PRECT,2078,cesm2_se,0.1497466601091226,%
PRECT,2079,cesm2_se,0.1808133082403919,%
