var,year,source,value,unit
PRECT,2043,cesm2_se,0.20185336516773122,%
PRECT,2044,cesm2_se,0.1667168867173411,%
PRECT,2045,cesm2_se,0.20617044752688735,%
PRECT,2046,cesm2_se,0.1670501329466028,%
PRECT,2047,cesm2_se,0.14186839126828163,%
PRECT,2048,cesm2_se,0.21158477911068466,%
PRECT,2049,cesm2_se,0.10483332752328166,%
PRECT,2050,cesm2_se,0.12400989547520623,%
PRECT,2051,cesm2_se,0.11658034760601635,%
PRECT,2052,cesm2_se,0.19199093514508242,%
PRECT,2053,cesm2_se,0.13684620711291387,%
PRECT,2054,cesm2_se,0.12449043888712623,%
PRECT,2055,cesm2_se,0.10195332534858098,%
PRECT,2056,cesm2_se,0.08930266257840314,%
PRECT,2057,cesm2_se,0.19441302865947607,%
PRECT,2058,cesm2_se,0.08927612687032532,%
PRECT,2059,cesm2_se,0.10890662833949993,%
PRECT,2060,cesm2_se,0.1291688268656043,%
PRECT,2061,cesm2_se,0.13684505663636945,%
PRECT,2062,cesm2_se,0.13835982592914692,%
PRECT,2063,cesm2_se,0.0994893318711184,%
PRECT,2064,cesm2_se,0.12515373142183686,%
PRECT,2065,cesm2_se,0.1445312376225584,%
PRECT,2066,cesm2_se,0.12593687913230311,%
PRECT,2067,cesm2_se,0.1646100697072154,%
PRECT,2068,cesm2_se,0.18718927980866792,%
PRECT,2069,cesm2_se,0.1540204654865699,%
PRECT,2070,cesm2_se,0.16769442656910968,%
PRECT,2071,cesm2_se,0.1386457253782678,%
PRECT,2072,cesm2_se,0.12416585988690497,%
PRECT,2073,cesm2_se,0.1832369947292613,%
PRECT,2074,cesm2_se,0.23621902617218943,%
PRECT,2075,cesm2_se,0.15406973001955324,%
PRECT,2076,cesm2_se,0.1377625037156919,%
PRECT,2077,cesm2_se,0.17867480166965388,%
PRECT,2078,cesm2_se,0.14846249411630458,%
PRECT,2079,cesm2_se,0.17926272740391763,%
PRECT,2015,emulator,-0.5744203209442619,%
PRECT,2016,emulator,-0.2891459249984587,%
PRECT,2017,emulator,-0.37121022214069044,%
PRECT,2018,emulator,-0.29227479634800074,%
PRECT,2019,emulator,-0.39445544799973187,%
PRECT,2020,emulator,0.6399598196439172,%
PRECT,2021,emulator,0.21080468305217467,%
PRECT,2022,emulator,0.4095341878283859,%
PRECT,2023,emulator,0.20923222468202357,%
PRECT,2024,emulator,0.45197579722463466,%
PRECT,2025,emulator,0.7106951784841317,%
PRECT,2026,emulator,0.689134601925892,%
PRECT,2027,emulator,0.4331362526909911,%
PRECT,2028,emulator,1.1463495323309256,%
PRECT,2029,emulator,1.2047796844256378,%
PRECT,2030,emulator,1.3115590252142508,%
PRECT,2031,emulator,1.1926605066223561,%
PRECT,2032,emulator,1.4365356998584062,%
PRECT,2033,emulator,1.6583987592405685,%
