year,010,011,012,013,014,015
1998,15.236862,15.171836,15.068612,15.257175,15.076928,14.926085
1999,15.269870,15.221679,14.986933,15.236737,15.104063,15.190549
2000,15.208030,15.329346,15.075598,15.444928,15.156068,15.341129
2001,15.023050,15.338847,15.095480,15.500725,15.290621,15.084511
2002,15.219218,15.327678,15.116382,15.540296,15.295645,15.307873
2003,15.411973,15.332045,15.000451,15.405752,15.087959,15.303508
2004,15.426594,15.381088,15.157696,15.363750,15.310396,14.890467
2005,15.177685,15.531963,15.275306,15.458284,15.397378,14.968196
2006,15.307229,15.715684,14.995057,15.520576,15.218108,15.362584
2007,15.454754,15.408548,15.139993,15.560519,15.406007,15.351238
2008,15.340795,15.604297,15.190635,15.643636,15.352602,15.192094
2009,15.557483,15.645180,15.144512,15.540789,15.152235,15.406291
2010,15.602925,15.515729,15.255177,15.608006,15.256757,15.454189
2011,15.482362,15.665013,15.223073,15.681768,15.470352,15.466707
2012,15.483326,15.726323,15.402432,15.551140,15.319743,15.541333
2013,15.518554,15.684451,15.365840,15.732425,15.528846,15.426860
2014,15.404435,15.847229,15.363814,15.649944,15.683152,15.587594
2015,15.312133,15.814727,15.544624,15.531011,15.436561,15.390621
2016,15.575531,15.767113,15.516931,15.632047,15.582801,15.556500
2017,15.650538,15.752478,15.619281,15.676347,15.651438,15.531694
2018,15.500837,15.712600,15.538113,15.626983,15.435486,15.474334
2019,15.661071,15.943940,15.677481,15.746859,15.726614,15.722434
2020,15.732102,16.041614,15.691089,15.575580,15.645872,15.347173
2021,15.777973,15.942275,15.783933,15.812084,15.787137,15.536924
2022,15.855687,16.010683,15.732687,15.840865,15.675793,15.665685
2023,15.923104,15.912398,15.485489,15.575430,15.801971,15.574634
2024,15.861043,15.980812,15.654676,15.897354,15.751015,15.648298
2025,15.979457,15.986437,15.915633,15.999895,15.896308,15.822987
2026,15.977326,16.066020,15.688958,16.027112,15.949809,16.010391
2027,15.733451,16.259368,15.712940,16.125360,15.871428,16.070020
2028,15.856644,16.130273,15.835130,16.009074,15.851906,15.911695
2029,16.045721,16.239698,15.854485,16.109575,15.864504,16.079674
2030,16.126915,16.198744,16.036729,15.931442,15.806307,16.165699
